ALARM_STATUS,MACH_XCOR,MACH_YCOR,MACH_ZCOR,ABS_XCOR,ABS_YCOR,ABS_ZCOR,RELV_XCOR,RELV_YCOR,RELV_ZCOR,DIST_XCOR,DIST_YCOR,DIST_ZCOR,START_TIME,WORK_ONCE_TIME,WORK_ALL_TIME,WORK_NUM,CUT_TIME,PRG_NAME,FEED_SPEED,SPD_SPEED,FEDSPD_RATE
无报警,246.367,-381.827,-391.617,-109.136,-32.977,23.583,-110.31,-32.977,9.883,-10.104,0,0,805657,68,300441,30589,325866,100,412,4500,155
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945288,0,358736,56392,320694,30,0,0,215
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,1896669.5,389113,1,144661,100,118544,150,0,0,155
无报警,257.61,-344.693,-391.617,-100.269,3.664,23.583,-100.24,3.766,9.883,0,5.959,0,805657,68,300441,30589,325866,100,2178,4499,155
无报警,-396.039,-187.637,-319.96,13.323,0.646,-12.519,-0.467,-187.652,-102.249,-0.134,0.051,-0.001,723948,7,22840,69273,279150,30,97,5002,155
无报警,-310.813,2.21,-263.088,89.265,200.1,221.47,80,142.2,-258.623,0,0,0,520919,0,199081,37235,224570,32,0,0,185
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535048,0,105352,22128,235256,9001,0,0,175
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945288,0,358736,56392,320694,30,0,0,215
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741043,0,381386,26352,331220,30,0,0,165
无报警,402.507,-242.45,-391.617,47.004,106.4,23.583,45.83,106.4,9.883,-3.871,-0.45,0,805657,69,300441,30589,325867,100,2197,4499,155
无报警,-395.522,0,-217.7,13.74,188.312,89.74,-0.001,0.003,0.011,0,0,0,724111,8,22959,69288,279265,30,0,0,155
无报警,-216.6,0,-402.89,269,235.7,82.58,269.273,235.735,72.58,0,0,0,945578,99,358836,56393,320783,30,0,0,155
无报警,462.483,0,-106.08,110,253.84,162.58,110,253.84,152.58,0,0,0,805837,3,300568,30591,325987,30,0,0,155
无报警,-216.6,0,-402.89,269,235.7,82.58,269.273,235.735,72.58,0,0,0,945582,99,358836,56393,320783,30,0,0,155
无报警,-266.5,0,-135.33,96.736,188.36,222.95,156.839,202.801,-117.424,0,0,0,535211,0,105352,22128,235256,9001,0,0,175
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.556,0,0,0,0,389261,1,144730,34,118598,144,0,0,155
无报警,331.636,-215.16,-542.54,-221.091,193.92,-364.12,-365.1,194.02,0,0,0,0,741209,0,381402,26372,331226,30,0,0,155
无报警,-421.523,-188.307,-317.95,-12.272,-0.049,-10.509,-26.002,-188.304,-100.239,-0.072,0.29,-0.003,724115,2,22962,69288,279268,30,100,5002,155
无报警,-397.007,-156.874,-4.458,3.071,41.016,480.1,0,0,460.579,0,0,0,521084,0,199081,37235,224570,1,0,0,175
无报警,462.483,0,-106.08,110,253.84,162.58,110,253.84,152.58,0,0,0,805837,3,300568,30591,325987,30,0,0,155
无报警,-266.5,0,-135.33,96.736,188.36,222.95,156.839,202.801,-117.424,0,0,0,535211,0,105352,22128,235256,9001,0,0,175
无报警,-395.522,0,-217.7,13.74,188.321,89.74,0,0.004,0.01,0,0,0,723932,8,22832,69273,279143,30,0,0,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-442.711,-525.588,0,15.931,-9.07,0,-442.712,-525.581,0,0.543,0,0,389131,1,144669,104,118551,150,12,598,155
无报警,560.169,-332.337,-76.94,0.165,69.823,100,0.165,73.023,90,0,332.337,0,741061,0,381389,26354,331221,30,6000,3999,165
无报警,-422.853,-187.904,-318.32,-13.533,0.506,-10.879,-27.307,-187.852,-100.609,-0.102,-0.195,-0.002,723965,3,22852,69275,279162,30,100,5001,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-443.318,-525.588,0,15.478,-9.07,0,-443.306,-525.581,0,-2.223,0,0,389131,1,144669,104,118551,150,120,599,155
无报警,560.169,-60.337,-76.94,0.165,341.823,100,0.165,345.023,90,0,57.137,0,741061,0,381389,26354,331221,30,6000,4000,165
无报警,-422.87,-187.935,-318.37,-13.559,0.482,-10.929,-27.323,-187.884,-100.66,-0.11,-0.211,-0.003,723965,3,22852,69275,279162,30,100,5002,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-445.668,-416.518,1896669.5,17.19,96.04,1896669.5,-445.656,-416.511,1896669.5,0,0,0,389131,1,144669,104,118551,150,0,500,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-422.862,-187.92,-318.42,-13.548,0.495,-10.979,-27.315,-187.868,-100.71,-0.094,-0.179,-0.002,723965,3,22852,69275,279162,30,97,5001,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-447.358,-514.321,0,15.5,-1.496,0,-447.346,-514.047,0,0,-6.421,0,389131,1,144669,104,118551,150,499,499,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-422.854,-187.904,-318.47,-13.533,0.506,-11.029,-27.307,-187.853,-100.759,-0.102,-0.195,-0.002,723965,3,22852,69275,279162,30,100,5001,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535075,0,105352,22128,235256,9001,0,0,175
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,0,389141,1,144676,109,118556,150,0,0,155
无报警,-187.417,-349.744,-512.045,298.404,-113.552,-26.575,298.677,-113.517,-10.195,-1.272,-1.658,0,945315,0,358737,56392,320695,30,1990,4999,155
无报警,481.87,-337.858,-399.472,125.193,10.992,15.728,124.02,10.992,2.028,-22.607,0,0,805685,96,300469,30589,325894,100,2200,4499,155
无报警,-422.82,-188.806,-318.181,-13.607,-0.389,-10.74,-27.323,-188.754,-100.47,0.255,-0.176,-0.003,723975,3,22861,69276,279170,30,100,5002,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520947,0,199081,37235,224570,32,0,0,185
无报警,545.634,0,-77.21,0.165,409.1,100,0.165,409.1,90,0,0,0,741071,0,381390,26356,331221,30,0,0,165
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535076,0,105352,22128,235256,9001,0,0,175
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806046,0,300594,30592,326009,1,0,0,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741418,0,381417,26402,331230,10,0,0,185
无报警,-409.212,-188.295,-19.6,0,0,274.28,0,0,264.28,0,0,0,724324,0,23058,69300,279357,9001,3107,0,185
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806046,0,300594,30592,326009,1,0,0,155
无报警,-485,-232.4,18,0,0,503.47,0,0,493.47,0,0,0,945792,0,358836,56393,320783,9001,0,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,-409.212,-188.295,-141.9,0,0,153.38,0,0,142.18,0,0,0,724324,0,23058,69300,279357,9001,2893,0,185
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806046,0,300594,30592,326009,1,0,0,155
无报警,-485,-232.4,18,0,0,503.47,0,0,493.47,0,0,0,945792,0,358836,56393,320783,9001,0,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,-409.212,-188.295,-250,0,0,44.48,0,0,33.78,0,0,0,724324,0,23058,69300,279357,9001,1607,0,185
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806046,0,300594,30592,326009,1,0,0,155
无报警,-554.2,-232.4,18,-65.9,0,503.47,-67.7,0,493.47,0,0,0,945792,0,358836,56393,320783,9001,2464,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535434,84,105453,22130,235347,31,0,0,155
无报警,544.147,-304.921,-410.3,161.46,76.499,0.1,162.313,76.499,-11.6,38.98,0,0,806059,9,300603,30592,326018,100,1600,4499,155
无报警,-472.9,-290.4,-393.87,12.1,-58,82.63,12.1,-58,72.53,0,0,0,945805,0,358836,56393,320783,9001,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535434,84,105453,22130,235347,31,0,0,155
无报警,608.656,-285.853,-410.3,227.447,94.745,0.1,227.676,95.567,-11.6,-24.877,31.103,0,806059,9,300603,30592,326018,100,1600,4499,155
无报警,-472.9,-290.4,-393.87,12.1,-58,82.63,12.1,-58,72.53,0,0,0,945805,0,358836,56393,320783,9001,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535434,84,105453,22130,235347,31,0,0,155
无报警,556.297,-253.921,-410.3,177.024,127.499,0.1,176.171,127.499,-11.6,-417.464,0,0,806059,9,300603,30592,326018,100,1600,4499,155
无报警,-472.9,-290.4,-393.87,12.1,-58,82.63,12.1,-58,72.53,0,0,0,945805,0,358836,56393,320783,9001,0,0,155
无报警,417.429,-337.4,-525.394,-94.543,-30.05,-3.714,113.933,-71.495,-504.753,46.443,0,0,741831,46,381675,26419,331459,30,1000,5000,155
无报警,-438.522,-153.784,-17.9,-13.433,96.782,355.5,-13.433,96.782,345.5,-102.067,14.318,0,535790,7,105570,22131,235457,31,0,0,255
无报警,-418.702,0,-184.5,-9.5,188.33,108.26,0.002,0.002,0.005,0,0,0,724735,3,23213,69344,279463,31,0,0,175
无报警,-433.634,-15.88,-367.464,-42.601,150.645,94.288,-52,145.64,5.05,0,0,0,521480,0,199084,37237,224572,1,0,0,175
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806520,50,300966,30596,326351,30,0,0,155
无报警,-795.188,-382.614,-478.45,-308.875,-147.338,0,-309.615,-147.034,-11.35,16.075,71.38,0,946263,17,359037,56394,320975,30,1500,3000,155
无报警,-438.522,-153.784,-17.9,-13.433,96.782,355.5,-13.433,96.782,345.5,-102.067,14.318,0,535790,7,105570,22131,235457,31,0,0,255
无报警,463.296,-337.4,-525.394,-48.677,-30.05,-3.714,159.8,-71.495,-504.753,1.11,0,0,741831,46,381675,26419,331459,30,994,5000,155
无报警,-418.702,0,-184.5,-9.5,188.33,108.26,0.002,0.002,0.005,0,0,0,724735,3,23213,69344,279463,31,0,0,175
无报警,-433.634,-15.88,-367.464,-42.601,150.645,94.288,-52,145.64,5.05,0,0,0,521480,0,199084,37237,224572,1,0,0,175
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806520,50,300966,30596,326351,30,0,0,155
无报警,-809.368,-325.283,-478.45,-325.014,-90.018,0,-325.014,-90.018,-11.35,29.028,13.759,0,946264,18,359037,56394,320975,30,1500,3000,155
无报警,-438.522,-153.784,-17.9,-13.433,96.782,355.5,-13.433,96.782,345.5,-102.067,14.318,0,535790,7,105570,22131,235457,31,0,0,255
无报警,-418.702,0,-184.5,-9.5,188.33,108.26,0.002,0.002,0.005,0,0,0,724735,3,23213,69344,279463,31,0,0,175
无报警,500.546,-337.4,-525.394,-11.427,-30.05,-3.714,197.05,-71.495,-504.753,43.327,0,0,741832,46,381675,26419,331459,30,1000,5000,155
无报警,-433.634,-15.88,-367.464,-42.601,150.645,94.288,-52,145.64,5.05,0,0,0,521480,0,199084,37237,224572,1,0,0,175
无报警,-418.702,0,-184.5,-9.5,188.33,108.26,0.002,0.002,0.005,0,0,0,724735,3,23213,69344,279463,31,0,0,175
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806520,50,300966,30596,326351,30,0,0,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806527,50,300966,30596,326351,30,0,0,155
无报警,-312.14,-76.831,-438.6,172.7,158.216,39.85,172.7,158.6,-12.74,0,4.893,0,946271,1,359041,56395,320979,30,755,4001,155
无报警,-524.589,-146.466,-282.43,-99.5,104.1,50,-99.5,104.1,80.97,-16,7,0,535797,9,105572,22131,235458,31,0,0,255
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806527,50,300966,30596,326351,30,0,0,155
无报警,-389.962,-71.383,-438.6,95.945,164.517,39.85,94.878,164.517,-12.74,-78.511,0,0,946271,1,359041,56395,320979,30,2000,4001,155
无报警,-524.589,-146.466,-282.43,-99.5,104.1,50,-99.5,104.1,80.97,-16,7,0,535797,9,105572,22131,235458,31,0,0,255
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806527,50,300966,30596,326351,30,0,0,155
无报警,-469.54,-66.273,-438.6,15.3,168.326,39.85,15.3,169.019,-12.74,157.4,0.933,0,946271,1,359041,56395,320979,30,1475,4001,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535048,0,105352,22128,235256,9001,0,0,175
无报警,-395.589,-188.05,-320.253,13.699,0.168,-12.812,-0.054,-188.097,-102.543,-0.24,0.286,-0.004,723948,8,22840,69273,279150,30,100,5002,155
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741044,0,381386,26352,331220,30,0,0,165
无报警,-310.813,2.21,-263.088,89.265,200.1,221.47,80,142.2,-258.623,0,0,0,520920,0,199081,37235,224570,32,0,0,185
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945288,0,358736,56392,320694,30,0,0,215
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,0,389114,1,144661,100,118544,150,0,0,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535048,0,105352,22128,235256,9001,0,0,175
无报警,234.95,-263.695,-391.617,-122.9,86.329,23.583,-122.9,86.329,9.883,0,-32.09,0,805657,69,300441,30589,325867,100,2200,4499,155
无报警,-395.559,-188.17,-320.302,13.728,0.047,-12.861,-0.024,-188.218,-102.591,-0.035,0.142,-0.002,723948,8,22840,69273,279150,30,100,5001,155
无报警,-310.813,2.21,-263.088,89.265,200.1,221.47,80,142.2,-258.623,0,0,0,520920,0,199081,37235,224570,32,0,0,185
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741044,0,381386,26352,331220,30,0,0,165
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945288,0,358736,56392,320694,30,0,0,215
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,0,389114,1,144661,100,118544,150,0,0,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535048,0,105352,22128,235256,9001,0,0,175
无报警,234.95,-357.615,-391.617,-122.9,-6.419,23.583,-122.9,-7.592,9.883,0,-38.169,0,805657,69,300441,30589,325867,100,2200,4499,155
无报警,-395.527,-188.343,-320.35,13.722,-0.074,-12.909,-0.018,-188.391,-102.639,-0.078,0.314,-0.004,723948,8,22840,69273,279150,30,100,5001,155
无报警,-310.813,2.21,-263.088,89.265,200.1,221.47,80,142.2,-258.623,0,0,0,520920,0,199081,37235,224570,32,0,0,185
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741044,0,381386,26352,331220,30,0,0,165
无报警,-448.858,-412.558,539099.1,14,100,539099.1,-448.846,-412.551,539099.1,0,0,0,389114,1,144661,100,118544,150,0,0,155
无报警,538.243,-365.01,-391.617,180.396,-18.464,23.583,180.4,-17.333,9.883,-12.152,52.729,0,805658,69,300442,30589,325867,100,2200,4499,155
无报警,-448.858,-412.558,1896669.5,14,100,1896669.5,-448.846,-412.556,1896669.5,0,0,0,389262,1,144730,34,118598,144,0,0,155
无报警,331.636,-215.16,-542.54,-221.091,193.92,-364.12,-365.1,194.02,0,0,0,0,741209,0,381402,26372,331226,30,0,0,155
无报警,-397.007,-156.874,-4.458,3.071,41.016,480.1,0,0,460.579,0,0,0,521084,0,199081,37235,224570,1,0,0,175
无报警,-421.598,-188.618,-318.096,-12.356,-0.356,-10.656,-26.077,-188.615,-100.385,0.063,0.256,-0.003,724115,3,22962,69288,279268,30,100,5002,155
无报警,-266.5,0,-135.33,96.736,188.36,222.95,156.839,202.801,-117.424,0,0,0,535212,0,105352,22128,235256,9001,0,0,175
无报警,462.483,0,-106.08,110,253.84,162.58,110,253.84,152.58,0,0,0,805837,3,300568,30591,325987,30,0,0,155
无报警,-216.6,0,-402.89,269,235.7,82.58,269.273,235.735,72.58,0,0,0,945583,99,358836,56393,320783,30,0,0,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-422.936,-188.061,-318.572,-13.624,0.356,-11.131,-27.389,-188.01,-100.861,-0.044,-0.085,-0.001,723965,3,22852,69275,279162,30,100,5001,155
无报警,-446.558,-518.715,539099.1,16.3,-5.624,539099.1,-446.546,-518.442,539099.1,0,-2.293,0,389131,1,144669,104,118551,150,1233,499,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-422.952,-188.093,-318.622,-13.641,0.325,-11.181,-27.406,-188.042,-100.912,-0.003,-0.36,-0.004,723965,3,22852,69275,279162,30,100,5001,155
无报警,-448.858,-412.558,539099.1,14,100,539099.1,-448.846,-412.551,539099.1,0,0,0,389131,1,144669,105,118551,150,0,0,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-422.969,-188.125,-318.673,-13.682,0.246,-11.232,-27.422,-188.073,-100.962,0,-0.325,-0.004,723965,3,22853,69275,279162,30,100,5001,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-448.858,-412.558,1896669.5,14,100,1896669.5,-448.846,-412.551,1896669.5,0,0,0,389131,1,144669,105,118551,150,0,0,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-422.98,-188.211,-318.724,-13.699,0.214,-11.283,-27.458,-188.153,-101.013,0,-0.236,-0.003,723965,3,22853,69275,279162,30,100,5001,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-448.858,-412.558,277753.03,14,100,277753.03,-448.846,-412.551,277753.03,0,0,1896669.5,389131,1,144669,105,118551,150,0,0,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-422.98,-188.193,-318.774,-13.715,0.183,-11.333,-27.455,-188.136,-101.063,0,-0.254,-0.003,723965,3,22853,69275,279162,30,97,5002,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-448.858,-412.558,1896669.5,14,100,1896669.5,-448.846,-412.551,1896669.5,0,0,277753.03,389131,1,144669,105,118551,150,0,0,155
无报警,-422.779,-188.839,-318.332,-13.583,-0.436,-10.89,-27.298,-188.802,-100.621,0.255,-0.175,-0.003,723975,3,22861,69276,279170,30,100,5001,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535076,0,105352,22128,235256,9001,0,0,175
无报警,545.634,0,-77.21,0.165,409.1,100,0.165,409.1,90,0,0,0,741071,0,381390,26356,331221,30,0,0,165
无报警,-448.858,-412.558,277753.03,14,100,277753.03,-448.846,-412.551,277753.03,0,0,1896669.5,389141,1,144676,109,118556,150,0,0,155
无报警,-540.055,-361.7,-512.045,-53.388,-126,-26.575,-53.115,-125.965,-10.195,-228,0,0,945316,0,358737,56392,320695,30,2000,4999,155
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806046,0,300594,30592,326009,1,0,0,155
无报警,-681.3,-232.4,-2.3,-196.3,0,484.97,-196.3,0,474.97,0,0,0,945792,0,358836,56393,320783,9001,3000,3000,155
无报警,-681.3,-232.4,-265.2,-196.3,0,221.77,-196.3,0,211.77,0,0,0,945792,0,358836,56393,320783,9001,3000,3000,155
无报警,-409.212,-188.295,-274.46,0,0,18.32,0,0,8.32,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806046,0,300594,30592,326009,1,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,-681.3,-232.4,-392.3,-196.3,0,96.37,-196.3,0,84.77,0,0,0,945792,0,358836,56393,320783,9001,2571,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-409.212,-188.295,-274.53,0,0,18.25,0,0,8.25,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806046,0,300594,30592,326009,1,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,-681.3,-232.4,-462.4,-196.3,0,23.17,-196.3,0,13.17,0,0,0,945792,0,358836,56393,320783,9001,0,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-409.212,-188.295,-274.51,0,0,18.27,0,0,8.27,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806047,0,300594,30592,326009,1,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,-733.2,-232.4,-463.8,-248.2,0,21.67,-248.2,0,11.67,0,0,0,945792,0,358836,56393,320783,9001,0,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-409.212,-188.295,-274.5,0,0,18.28,0,0,8.28,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806047,0,300594,30592,326009,1,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535444,84,105453,22130,235347,31,0,0,155
无报警,-409.062,-188.335,-235.1,0.15,-0.04,57.68,0,4.56,47.68,0,0,0,724348,0,23061,69301,279359,31,0,501,185
无报警,556.98,-344.492,-375.51,176,37.995,34.89,176,37.462,23.19,0,-164.895,0,806069,19,300613,30592,326028,100,1000,4499,155
无报警,-472.9,-290.4,-393.87,12.1,-58,82.63,12.1,-58,72.53,0,0,0,945815,0,358836,56393,320783,9001,0,0,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741442,0,381418,26404,331230,10,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535444,84,105453,22130,235347,31,0,0,155
无报警,-540.589,-139.466,-141.9,-115.5,111.1,193.73,-115.5,111.1,224.7,0,0,-137.33,535790,7,105570,22131,235457,31,6000,4500,205
无报警,-599.437,-310.899,-478.45,-115.397,-74.999,0,-115.397,-74.999,-11.35,408.797,0,0,946264,18,359038,56394,320975,30,1500,3000,155
无报警,-540.589,-139.466,-323.224,-115.5,111.1,9.441,-115.5,111.1,40.176,0,0,-9.346,535790,7,105570,22131,235457,31,558,4500,225
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806520,50,300966,30596,326351,30,0,0,155
无报警,-529.037,-310.899,-478.45,-45.797,-74.999,0,-44.997,-74.999,-11.35,338.397,0,0,946264,18,359038,56394,320975,30,1500,3000,155
无报警,-532.111,-147.466,-332.805,-107.609,103.101,-0.375,-107.022,103.1,30.595,214.522,0,0,535791,7,105570,22131,235457,31,1100,4500,195
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806520,50,300966,30596,326351,30,0,0,155
无报警,-460.237,-310.899,-478.45,23.803,-74.999,0,24.603,-74.999,-11.35,269.597,0,0,946264,18,359038,56394,320975,30,1500,3000,155
无报警,-467.248,-147.466,-332.805,-43.332,103.1,-0.375,-42.159,103.1,30.595,149.659,0,0,535791,7,105570,22131,235457,31,2200,4500,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806520,50,300966,30596,326351,30,0,0,155
无报警,-391.437,-310.899,-478.45,91.803,-74.999,0,92.603,-74.999,-11.35,200.797,0,0,946264,18,359038,56394,320975,30,1500,3000,155
无报警,-375.728,-147.466,-332.805,48.188,103.1,-0.375,49.361,103.1,30.595,56.965,0,0,535791,7,105570,22131,235457,31,2200,4500,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806520,50,300966,30596,326351,30,0,0,155
